133452,boyfriend,someone who makes your life seem like its worth living someone who makes you feel loved protects you is always there for you a boyfriend is also someone you can define as the light of your life the beat of your heart the sun in your day and the stars in your night without him you feel incomplete
133453,boyfriend,a guy who you care a lot about and who cares about you an equal amount in which you are in a relationship with good ones are very hard to find
134796,brand,what multinational corporations use to try and get consumers to buy essentially the same product as the other corporations have but for more money
134797,brand,brand is the name term design symbol or any other feature that identifies one sellers good or service as distinct from those of other sellers
135281,brave,to be able to look at your biggest fear and face it in the eye there are many definitions and many examples wwhatt may be a challenge to one individual is unimpressive and easily overcome by another
135282,brave,to come out in support for something only after a majority of others are in support for that same thing
135610,bread,bread is money to bring in bread is to make money
135842,breakfast,the first meal of the day sometimes served in bed however dinner is much better in bed
136192,breast,1 the softest tastiest most tender cut of chicken 2 the softest tastiest most tender part on a woman 3 where milk comes from
136193,breast,on a female a mystical body part it is common belief that if a man were to look at any other spot on a womans body he would turn to stone
136194,breast,a bulging flap of skin on a woman that have magical powers because they produce a tractor beam to suck mens eyes and sometimes their hands vary in size sometimes lawsuits for sexual harassment occur
136207,breath,this is something to be feared for it can be deadly or it can smell minty fresh breath is one quick and terrible way to kill a man breath is deadly
136208,breath,noun plural breaths a tobacco cigarette bummed from a buddy or some random dude either of corporate manufacture or hand rolled for the masses the tight wallets heavy smokers or those aiming for the hipster appearance while actually having neither affliction or a drag puff or toke therein
136222,breathe,to inhale air it is known to be very dangerous if unprepared while breathing
136464,breeze,vrb to chat breeze to say things with no relevance or to waffle see waffle or to speak complete bollocks
137132,brick,a pound or kilogram of any drug item requires clarification from speaker as to the amount intended
137133,brick,1 adj very cold 2 v to punch 3 n a quantity of cocaine
137134,brick,as verb to brick something this is the action of rendering any small medium size electronic device useless this can happen whilst changing the firmware soldering or any other process involving either hardware of software
137135,brick,very cold like when somehting is cold and frozen itsz as hard as a brick
137285,bride,one about to be inprisoned in a life of pain
137286,bride,hicktown babyboomer expression referring to ones female beloved regardless of how long youve been married or living together regardless of age regardless of how many offspring just a sickeningly sweet reference to how much youre still in love with her
137310,bridge,1 noun one of the most popular card games in the world beats spades hands down 2 noun a structure that connects two landmasses usually passes over water and comes in different types such as suspension ect 3 verb to jack off 4 verb to make a connection between two ideas
137652,brilliant,a word which in the past meant that something was exceptionally good or to express great pleasure its strength has been eroded by overuse and it can now be used to respond to any mildly pleasing news somehow the extreme unctuousness and insincerity of this tends to go unrecognized or is an occasion for the self gratifying feeling that one is being tolerant
137767,bring,used as a direct object that indicates you having something to offer on the table
137768,bring,to be prepared in the utmost of ways
138102,british,a beautiful country with a lovely culture and people with that people consisting of incredibly gorgeous women great britain is one of the united states only true allies as an american i am personally proud and happy to have the british as allies i love the british they are an awesome people and have the coolest accents in the world far better than the french
138103,british,someone who comes from uk has two legs arms eyes a head and a nose a set of teeth not unlike your own and doest really mind americans but they seem to mind the british quite alot
138104,british,the british are a country of awesome people who have invented many things and has written great literature if it wasnt for britain the world would be totally different i mean americans really cant bad mouth britain as if it wasnt for them there would be no united states however americans are just as awesome of a group of people as the british americans have helped the british the british have helped americans british have made things americans have made things britain has been
138106,british,the people who inhabit the large northwest european islands known as the british isles these are without a doubt one of the greatest ethnic groups of people in the entire world the nation known as the united kingdom or great britain use to own a great majority of the earth with colonies in north america africa far east asia australia the middle east and subcontinent asia india in my opinion the british are a wonderful people with an awesome culture beautiful women the greate
138394,broad,a term originated in the 1930s meaning woman derived from the fact that the most defining characteristic of all females are their hips which are proportionally wider than the hips of their male counterparts
138408,broadcast,to share information or files over the internet
139655,broken,1 general somethingsomeone that is so good in a particular context that it eclipses saecond place 2 games a game object or facility that is too good to exist it is so powerful that it is unbalancing and hence breaks the game every winning player has to use this to be competitive entymology the power cards from magic the gathering black lotus time walk ancestral recall all moxen etc were so powerful and unbalancing that they were eventually banned from tournament play because
139656,broken,when a person is so lost and depressed they can no longer function in society properly
139658,broken,in fighting games characters that are unbalanced to the point where anyone lower becomes unusuable
139758,broker,someone who invests your money until its all gone
141371,brother,what hulk hogan usually says after a sentence
141372,brother,n comrade companion friend typically used by and to individuals of african american heritage
141373,brother,1 black guy 2 common reference to having something meaningful in common used frequently to establish a kinship with the salution 3 a trade union member recognized as such by another member of the same union or union local 4 a member of any trade union recognized as such by another union member of any other trade union
141777,brown,1 a color 2 one of middle eastern or southwest asian descent
142852,brush,1 noun a tool that is run across surfaces to clean or style it in some manner see hair brush tooth brush etc made of tiny bristles or teeth that scrape dirt out scratch the surface and remove loose things 2 verb to run an appropriate brush across the surface it was designed for the process of cleaning 3 noun loose vegetation often dead found low to the ground 4 verb to loosely touch without purpose
142918,brutal,of or relating to the heaviest of death metal many people abuse the term and use it for reference to emoscene grindcore bands most often bands with technicality arent really brutal due to an emphasis on talent and complicated riffsstructuring rather then heavyness eg necrophagist
142919,brutal,extremely ruthless or cruel usually meaning metal death metal heavy metal or crude or unfeeling in manner or speech although at times people tend to use the word as extreme awesome dope
142920,brutal,a synonym of cool that was adopted by mostly by emo and scene kids to describe things deemed interesting by them
144585,budget,a code word for marijuana when youd rather not make the topic of weed obvious the logic is as follows you get bud you bud get you budget can be used as a verb to budget or a noun budget
145194,bug,commonly refered to as the bug 1 an std can be used to describe a large variety of sexually transmitted deseases but this term is most well known for meaning the big one hiv or aids
145197,bug,back up gun noun a secondary gun that is carried in case the primary gun is inaccessible or out of ammo
145768,bulb,is a person who is an absolute dimwitused in liverpoolukcan be used when they are also useless in most every day scenarios
145769,bulb,n a light bulb although usually used for lamps and such can be used to smoke meth
145770,bulb,a small 1 serve cannister of nitrous oxide used for getting a kinda fun but quite pathetic 5 minute high possibly puts bubbles in your brain
145771,bulb,a bulb is somebody who has difficulty forming thoughts and sentences on his own yet insists on doing so on a public forum by @cgawker on twitter
145863,bulk,a large package doesnt mean great in bed
145897,bull,a word used by philly cats to describe a male friend or male person
145898,bull,a sexually dominant male who for fun or financial gain cuckolds and humiliates husbands while servicing their wives
146003,bullet,a small device used for conveniently snorting cocaine
146005,bullet,the projectile that is fired from firearms of various families usually composed of a lead or otherwise metal core and wrapped in a copper or zinc jacket propelled by the exploding powder charge stored in the casing on which most bullets are attached to usually achieves muzzle velocities upwards of 900 feetsecond reaching as high as 3500 feetsecond and ranges between 5 mm to 20 mm in diameter for small arms
147357,bunch,affectionate term used when addressing a good friend often accompanied by adjectives like silly cutie funny and alike
147358,bunch,a considerable amount of things of the same kind
148154,burden,noun something that weighs you down usually a worry or a sore point you dont share with close friends or orangutangs you can also be a burden on someone else when you try and talk about your problems and worries to someone else
148526,burn,1 slang to disrespect someone to diss to make fun of someone used by a third party after a first party makes fun of a second party brought back to life by the ever popular that 70s show 2 slang to smoke marijuana or any other drug used with fire to get high see burn out 3 verb to char or scorch something using fire
148530,burn,slang to disrespect someone to diss to make fun of someone used by a third party after a first party makes fun of a second party brought back to life by the ever popular that 70s show
148672,burning,mostly used in the uk when someone has been insulted very badly by someone else fuming is also said because the person that was insulted is usually very angry
149161,burst,scottish vernacular for something broken punctured or otherwise gubbed
149256,bus,1 the worst way of getting a murdered corpse to its dump site 2 a long car
149378,bush,see wordwarmongerword 1 one who uses patriotism and immense propaghanda to gain support for illegal unjustified brutal acts upon oppressed people for own gains whether it be oil or money 2 one who puts self gains in front of human life 3 immense dumbass 4 pubic hair see worddumbassword
149380,bush,1 the dumbest person ever in america 2 one who wins an election unfairly 3 a monkey 4 the worst world leader ever 5 one who has trouble with pronouncing simple words such as nuclear 6 pubic hair 7 a great band
149381,bush,1 hairy pubic area 2 the 41th and 43rd us presidents
149873,businessman,a person who leeches off the talentsskills of other people to make a living
150359,busy,attempting to seem important and not being shy about it
150360,busy,non descript excuse someone gives you when theyre trying to get out of meeting or spending time with you similar to i have plans basically means theyre not into you
150361,busy,1 to give the appearance of being occupied when the actions are really trivial and not time consuming 2 being unable to do things because of excessive jarheading 3 masturbation 4 being socially retarded
150362,busy,to get freaky let it all out by dancing or other words
150363,busy,to be work ones self into a frenzy of anger stress or otherwise unpleasent moods towards another person
150982,butter,the urban definition of butter is to have refined skills at a particular task like playing basketball for example to further understand the meaning of the word you have to grasp a general idea of where the usage of it came from originally people of all backgrounds used to say the phrase im on a roll meaning that at the moment they were so good at doing something that there was no stopping them later on people took the phrase to the next level by saying im must be butter cause
151331,button,1 a thing that holds clothes together 2 the action of putting it through the hole
152907,cabin,place above timberline for abusing substances and others
152908,cabin,zimbabwean slang meaning your house or where you live
152920,cabinet,your crew your people your goons your posse your group of friends your conglomerates people you just happen to be with you know how the president has his presidential cabinet your crew is your cabinet they can also be referred to as your cab
152924,cabinet,rhode islands own version and name for a milkshake coming in all flavors
153738,cage,a device usually used in the basement for the storage of illegitimate children and the mentally retarded results have shown to be very successful
154067,cake,the bromance between luke hemmings and calum hood
154860,call,final decision based on value judgement the last word please note that this is rarely used without a possessive pronoun preceding it
155216,calm,an adjective used to describe ones contentmentsense of relief towards a specific objectsituation
155763,camera,a little box that bestows a power unknown on its weilder which gives them the apparent ability to control the facial expression and bodily pose of whomever they point the small box toward
155764,camera,1 a device that can capture a frozen image of time itself 2 an object capable of destroying lives 3 a device that shows what you really look like
155765,camera,1 an apparatus used to take photographs by the admittance of light rays through an aperture often using a lens to focus the rays onto a film of light responsive chemicals 2 dutch slang for cool
155973,camp,effeminate way of being gay one can be camp without being gay floppy wrists think elton john and jack from will grace
155974,camp,i felt obligated to post this definition of camp since i believe it to be the most accurate this is borrowed from dictionarycom 1 something that provides sophisticated knowing amusement as by virtue of its being artlessly mannered or stylized self consciously artificial and extravagant or teasingly ingenuous and sentimental 2 a person who adopts a teasing theatrical manner esp for the amusement of others 3 an affectation or appreciation of manners and tastes commonly though
155975,camp,the art of acting gay without having a sexual preference for the same gender
156246,campus,campusing is a move in rock climbing in which no feet are used
156405,canadian,canadian a native of canada from the algonquin word meaning my village canada is a bilingual french and english and multi cultural country surrounded in the east by water and history in the north by ice snow alaska and the north pole in the west mostly by former easterners and americans and in the south by our american cousins many of whom are former canadians a people of many origins including aboriginals g d bless north america including mexico such a friendly and pr
156735,cancer,one disease to rule them all anything and everything causes cancer nowadays which is somewhat depressing there is no true cure for any form of cancer but there just might be if the human race would stop warring with itself and concentrate on destroying diseases instead
156737,cancer,4th astrological sign for people born between june 22 july 21
156741,cancer,the fourth of the 12 zodiac signs represented by the crab running from june 23 to july 23
156742,cancer,an uncontrolled meiotic division of a useless cell
156851,candidate,someone youd like to stick your man meat in
157521,can,1n bathroom 2n jail overnight clink or holding cell 3n buttocks 4vb to stop doing something to fire or get rid of someone
157951,capital,in economics 1 materials or equipment used to produce goods eg tools parts inventory buildings fixtures hours of training or 2 money that is used in a business venture capital is created by saving rather than consuming economic output over time saving accumulates into capital it also depreciates
157952,capital,a city denoted by a star on a map
158241,captain,a rank in many modern militaries that is above a 1st lieutenant and below a major armymarineair force or above a commander and below a lower rear admiral navycoast guard
158611,car,mens best companion often referred as my wife
158613,car,you must have this and money in order to attract females
158817,carbon,noun the crystalline form of the element carbon coveted by playas pimps and hos diamonds ice bling
158984,card,a word that old people use to say you have a unique personality
158985,card,1 an amusing or eccentric person 2 something used to achieve a purpose 3 to require someone to show an id for purchase participation etc
159205,care,a verb a rare action when people actually give a sh
159234,career,similar to a job or work usually means that you are stuck at the same pay level that you start with no chance for advancement and someone else will pass you for a promotion even if they are less qualified as long as they know the right people or have the right parentsfamily members also usually requires a piece of paper that you spent thousands of dollars on which you will never make back the only people that will give this a thumbs down are people that had their education paid
159235,career,what britney spears no longer has after her performance at the 2007 mtv video music awards
159236,career,similar to job or work usally means that you are stuck at the same pay level that you start with no chance for advancement and that someone else will pass you for promation even if they are less qualified also usally requires a peice of paper that you spent thousands of dollars on which you will never make back
159237,career,verb in professional sports to have the best game of life statistically it is an important term in fantasy sports since one guy having such a game can almost singlehandedly win your fantasy game for you
160263,carrier,a person who is a carrier of aids hiv and any other sti or std in football it is also the ball carrier or person with the ball
160629,carve,the proper technique for snowboarding involves descending in a relatively straight path by transitioning from toeside to heelside in a quick and fluid manner
160738,case,1 verb to check out in advance ususally used in reference to a place you plan to burglarize or commit an act of mischief at 2 noun 24 pack of beer
160739,case,twelve bottles or cans of beer in western canada or twenty four cans or bottles of beer out east
160805,cash,to have the pot in your bowl all smoked up to where youre left with ashes
160807,cash,alternative to money like money the term is used to describe anything that one might find especially favorable or pleasing synthesized etymology much like with the colloquial expression money in the bank the target of discussion is being likened to the desirability of cash
161022,casino,a gambling house where millions of suckers part with their change or their credit cards or even their retirement savings just for a chance to win that 25 million jackpot which will have a 1987150666074 chance of occuring in their lifetimes those poor folks should have remembered the law of large numbers they learned in statistics class but they probably skipped class that day
161024,casino,a place you go to to tip a large bucket of pennies down a drain and hope a flashing machine spits back millions of dollars
161025,casino,a place people go to unintentionally lose a buttload of money the only game worth playing is blackjack cus its the only game anyone can win at all at also a little known card game
161372,casual,the state of being very chillnot caring about anything
161373,casual,an interjection used during unconcerned and relaxed times it can however be used during times which may be not be unconcerned or relaxed its use in certain situations has gradually increased over time it is inevitable that its use may unfortunately be abused like other interjections such as fail or epic
161374,casual,the opposite to a dedicated video gamer casuals are generally new to video gaming and have small experience common definitions of casual gamers are 1 dont play games that often 2 gamers limited to a few popular mainstream genres sports racing fps ie call of duty they dont expand to other types of genres rts tbs rpg ie any strategic game 3 gamers who play recreationally for fun rather then play more competitively 4 an insult used by more hardcoreeliti
161458,cat,a quite pleasant furry creature that vaguely resembles a meatloaf cats are the most intellectually superior creature on earth they are particularly adept at training human beings to do their bidding and spend 18 hours a day on average apparently sleeping what they are really doing is coming up with ways to take over the earth while still retaining humans to make that yummy cat food for them if cats had opposable thumbs they not us would be the dominant force on this planet
161460,cat,a cool muscian usually a jazzer who can play extremely well
161461,cat,an adorable little domestic animal of the feline persuasion which cat is usually referred to can be obnoxious sometimes but mainly in a playfulcute way intelligent independent demure cuddly and viscious fighters should a fight build up a mainly carnivorous animal cats keep your home free of pesky animals and especially rodents birds for better or worse wont build their nests near your house as adorable as they are cats arent as sweet and gentle as they
161680,catch,1 to capture seize take or hold ect ect ect 2 the abriviation for the term catchya which is an australian term which means catch you later or goodbye 3 can be used to describe chicks
161681,catch,a really attractive girl who all the guys want to go after
161682,catch,another word for get not ment literally not like catch a ball
161892,category,n a cat that has been runover shot or experienced something that would make its innards become outtards
162784,cause,1slang for because 2the word someone types when theyre too lazy to write because
162866,cave,v to give up to all opposition usually in an argument
162867,cave,1to give in someone elses needs or accept defeat 2an area used by someone who is inactive or reclusive possibly a basement or computer room 3a term used to describe one of the more prominent male expressions of stress especially in relationships in which he tries to isolate himself from whatever or whoever has stressed him popularized by the book men are from mars women are from venus by john gray
163822,celebrate,codeword for smoking marijuana being high = being celebratory weed = party hats
163825,celebration,a party or a gathering of any people for reasons that are usually happy where the poeple interact and generally have a good time a celebration can be for a birthday holiday promotion celebrations can also be for no reason other then to see friends
163827,celebration,three or more black people in a relative area collective noun for blacks
163902,celebrity,the reason why we have poor people all they do is actsingget nakedsome other thing that we dont need and they get millions of dollars for 90 of americas wealth belongs to 1 of the population if these people werent so spoiled and gave some money to the poor we might not have as many bums and hobos and families on the streets
163903,celebrity,simply putabsofuckinlutley useless in everyway shape or form they do nothing for the economy except spend our hard earned money we could definitley do better without them around
163904,celebrity,a lucky slacker multi millionaire rarely has more talent than you or me
163905,celebrity,the least useful type of job there is available for anyone to do they make money 10x the amount of money in a day any average person can make in his life and contribute nothing to humanity other than giving people entertainment that cost more than the minimum wage for one hour there are some celebrities that are actually good like people who save someone or develop theroies medicine and technology to help the rest of humanity
163907,celebrity,ppl who just appear and act out in movies that ppl like following around instead of the ppl who actually put thought time and money into making the movie the only thing celebrities do are whine about their mini insignificant problems without even concidering that normal ppl have problems that actually matter and expect everyone to care i might see some light in stupid ppl following singers around but not actors if neone can just go act in a movie or get 10 million per episode then all of u
163908,celebrity,spoiled junkies hoarding all their cash living in 200 bedroom mansions with personal servants and everything self obsessedcaring only about their own wealth and getting marriedgetting divorced about 10 times a year sure some celebrities have talent but do they really deserve 10 million bucks a year because of how they look consider this lindsay lohan is an actress whos job it is to play someone in a movie but your next door neighbor is a fireman whos job it is to save lives which d
0,cell,abbreviation for cellular phone
0,cell,the act of calling someones cell phone
0,cell,the smallest unit of life
0,chain,metal links that are locked together to make a strong and flexible
0,chair,piece of furniture for sitting on
0,chamber,smaller area inside of a building
0,chamber,the part of the gun that the bullet is loaded in
0,chamber,move in martial arts prior to a kick where the leg is raised but the knee remains bent all the way
0,change,anything different than the way it currently is
0,channel,to invoke the style or characteristics of another person
0,chaos,state of disorder confusion ravage bedlam havoc pandemonium
0,chapter,word used to describe clubs or groups across different cities states or countries
0,character,what a person is really like 
0,character,persons values personality and level of integrity
0,character,persons moral compass
0,charm,to please someone through kind words 
0,charm,to be well liked by everyone
0,chart,list of relevant information
0,cheat,to be unfaithful a to a significant other 
0,cheat,to take shortcuts by breaking rules
0,cheat,to get right answers on a test or exam by a looking off of someone
0,check,to realize your current position in any of many situations
0,check,paper money you write
0,cheese,food made from aged dairy product
0,chicken,animal that was created to cross roads
0,childhood,someones life before they are a teenager
0,child,someone who is younger than twelve years old
0,chill,to lower the temperature of something
0,chip,small piece broken from a larger piece
0,chip,salty potato snack sold in bags
0,chocolate,snack made from cacao milk sugar
0,chronic,long lasting medical condition
0,chunk,something large or massive 
0,chunk,large piece of something
0,circle,shape with no corners
0,cite,to reference the author of an original work
0,citizen,member of a particular group
0,city,large urban area with many buildings
0,civilization,group of people who have culture or geography in common
0,class,person who is poised graceful mature or 
0,class,person who exudes qualities in dress mannerism language 
0,class,person who possesses excellent self control 
0,class,person who is gentle soothing and unoffensive
0,classic,often imitated fondly remembered thing of the past
0,classic,something amazing cool from way back
0,classic,otherwise totally worth remembering or mentioning
183348,classical,the pinnacle of music which embodies all the musical theory that has been forgotten in todays music
183349,classical,a style of music only some people can appreciate not many pre teens and teenagers my age like it i think thats because they want to be cool i like classical and rock theyre broad but theyre both pretty cool classicals always going to be classic maybe in like 20 years rockll go out of fashion maybe ill still like rock then but i dont think itll be that big classic examples of composers around the classical period are mozart beethoven and a lot others check them out at
183351,classical,apidemy of well made music opposite of corporate thrown together modern sales pop music fine art for the ears
183352,classical,classical music is the height of music it embodies the emotion of the creator and the listener the genre varies from lighthearted frilly tunes to dark tunes as the real gangsta should probably realize todays music is no match for classical music seeing as how todays music contains no real emotion whatsoever and is mostly negative against the establishment and so forth classical music varies in range and is still considered the greatest type of music created
183908,clear,used to indicate that a room does not have hostiles in it
184681,clinic,a sports term usually used to describe a one sided beating in basketball in which one player gives another player such a thrashing on the court that he or she looks like they are giving the losing opponent a clinic in how to play basketball
184682,clinic,to crush someone badly in a sport mainly basketball
184684,clinical,performing with a high degree of precision as in when one runs a clinic
184769,clip,tabacco rolled into a joint along with weed to help it burn and to add a little kick
184770,clip,a series of bullets on stacked vertically and used to load rifles faster than loading bullet by bullet the clip is inserted throught the top and the slide is then pulled back
184772,clip,a device that holds together or clips ammunition cartridges in a bundle or inline used for quick insertion of cartidges into a magazine of a firearm
184774,clip,not a roach but also not a blunt in between
185107,clock,1 to regard an act or object 2 the act of hitting a person 3 a gauge such as a speedometer 4 to gauge to estimate to time
185108,clock,used in gay vernacular especially among drag queens to call out someones flaws to uncover or reveal the truth in a situation or ones true gender
185110,clock,the act of completing a video game or computer game completely
185111,clock,a device that tells time a descendant of the sundial which was an ancient instrument that was used to tell time employing the use of shadows and the sun todays clocks either come in the form of electronic digital clocks with alarms wall clocks powered by batteries that use the classic hand design and watches of many designs and face colors or has a chain connected to it and a click closing lid known as a pocketwatch these watches are useful when you have to meet someone somewhere at
185465,closed,this is very similar to owned a way to describe what happens when someone slights you for example when they do not return a greeting it can also mean when someone gets the better of you the image is of having a door closed not slammed firmly and politely in your face
185504,closer,the song that put nine inch nails on the map
185505,closer,someone that can close the sale sell anything to anybody at anytime
185506,closer,the name used for someone who has a clutch role in any situation similar to a closer in pro baseball
185507,closer,someone who ends all group chats or social events when they show up because nobody likes them they close the social event
185514,closet,adj describing an aspect that one keeps rather private or completely secret usually due to fear of social rejection commonly used in reference to homosexuality but not exclusively
185726,clothes,pieces of fabric shaped and stitched so that they may be worn on the body are increasingly becoming a symbol of social status
185730,clothes,something that is made from almost any type of fabric and it worn on your body also used for some people to judge other people to make themselves feel better cause their stupid
185760,cloth,a cool goth who is very popular but not stuck upis unique
185774,cloud,a white thing in the sky that rains
185775,cloud,main character of final fantasy 7 wears a massive sword on his back
185776,cloud,1 a floating piece of cotton candy 2 a floating piece of water in the sky 3 that one blonde dude from final fantasy 4 a massive chunk of water vapor that is gathered and condensed together and when it reaches a certain density the water molecules will become to heavy to stay a float creating rain
185779,cloud,with the advent of the vaporizer the word cloud is used to refer to the vapor inside the clear plastic bag attachedment because it looks like a cloud and is wáter inside the bag rather than smoke
186166,club,1 a place frequented ideally nightly by ballers big ballers shot callers pimps gangstas pimps gansters gangsta pimps thugs rappers and other fabulously well to do people most of which will arrive in a whippreferably on dubs and once inside will proceed to get krunk and or jiggy the primary focus once in da club is to holler at shorties often clubs feature loud repetitive noise provided by a dj for the patrons to bounce
186170,club,a place where you can usually find people with bottles of bub
186171,club,a medical marijuana dispensary people know them as clubs
186383,clue,used by jokers on the internet to refer to an erection
186386,clue,a hint that leads to the answer as in a confusing web puzzle
187052,coach,a leather brand that makes purses walletskeychainsshoes and many other accessories
187118,coal,because cool just isnt cool and kewl is overused
187158,coast,a word that means to roll or glide on a skateboard specifically after kicking your leg forward and pushing backwards on the ground to propel the rider forward cruising on a skateboard
187160,coast,adjective to easily accomplish something or just relax synonym for the word cruise
187162,coast,1 literally that part of a body of water that meets the shore 2 slang a locale that has been cased dating from the era of sea pirates
187163,coastal,used by members of the ever exclusive white middle class yacht scene and only the coolest of their friends to describe something unbelievably cool this is the latest slang in london and is said with a long a as in coastaal originally used in marbella night clubs the word is now used all over london and is fast spreading
187465,cocaine,cocaine is a naturally derived cns central nervous system stimulant extracted and refined from the coca plant grown primarily in the andean region of south america cocaine is typically a white ish powder with a bitter numbing taste it is most often insufflated snorted though it can also be injected and used orally while powder cocaine can be smoked to some effect despite common belief otherwise it is a very inefficient method of ingestion because of the high temperatures present w
187467,cocaine,a drug that is so important that you lie to the people that you love and steal from the people that trust you in order to get high
188540,code,1to write a computer program or at least a snippet 2a computer program or a portion thereof
188541,code,personal ethical guidelines to live your life bythe only thing free thinking people really have
188542,code,up up down down left right left right b a b a start
188543,code,a medical termslang for a patient who is about to go in cardiac arrest or respiratory arrest it is derived from a shorter way of saying code blue in hospitals
188955,coffee,what columbians grow and export in an attempt to make the world think that they are not the worlds leading cocaine exporter
188957,coffee,from its rather humble beginnings coffee has evolved into a precious albeit addictive commodity for many millions of people around the world it is the lifeblood of nerds and the drink that keeps americas workforce complacent on their journey to work
188959,coffee,the master of many slaves that make up the working class coffee should be drank either black or with no more than 15 cream and sugar to be truly enjoyed however many people prefer beverages that try to pass for coffee but are like less than 50 coffee and mostly milkcream and sugar
189272,cognitive,relating to the mental abilities like thinking remebering learning etc the cogn in cognitive is generally related to aware of something like in cognizant and recognize
189786,cold,what a girl says she is when she wants to snuggle
190215,collapse,the act of laughing so furiously that one loses control of onesself and collapses to the ground laughing crazily
190225,collar,someone who has been taken into custody or arrested by th police
190306,collector,1 someone who accumulates objects such as antiques trading cards or coins as a hobby 1 a person who demands money from a borrower or credit card holder who has defaulted on paying the amount lent to them communication is either done by phone or letter
190307,collector,what a heavily tattooed person prefers to call themselves
190319,college,a magical place where it is rumored that learning takes place although to those who enter it is often described differently afterward as a beatiful land in which beer flows in amber currents next to a golden pasture where virgins lie naked with gentle smiles upon their calm inviting faces but more precisely a shangri la rite of passage into adulthood which involves rampant consumption of alcoholic beverages flagrant and promiscuous sexual behavior and a general and fundamental disregard
190320,college,the place where you enter inexorbitant amounts of debt to learn things you will never apply once to your actual occupation basically an expensive 4 year waiting period for a paper called degree
190322,college,high school that costs 40k and has ash trays and a better library and features even more useless knowledge
190323,college,an alternative to buying a ferrari they cost about the same
191401,comedy,1anything that makes you laugh 2the best medicine 3what keeps everyone happy
191589,comfortable,a girl who has let herself go one who is either aging or has a boyfriend who is starting to get fluffy around the waist
191590,comfort,a beautiful girl that tries her best to make people smile she has a big heart and loves all this girl is always there when you need someone to talk to shes the type of girl that think nobody likes her but is loved by many
191807,command,any typed message in the scroll down console screen for any fps game that warrants a response of some sort from the game these commands can also be binded to the keyboard for ease of use and speed so as to not type the command again in console
192009,commercial,desperate attempts too fool people into buying someones productsservices morality is totally parallel to this anything goes as long as it achieves its goal of increasing sales including lies exploiting subculture using stupid annoying songs because they stick to your head etc
192010,commercial,refers to a rapper who makes an album or song that caters to the mainstream media instead of the urban audience
192011,commercial,bad pot that isnt kind its just the regular run of the mill and usually cheaper
192057,commission,to pay an artist to draw something anything
192063,commit,v to kill oneself typically specific to suicidal feelings when lagging on tinychat
192072,commitment,commitment is what transforms the promise into reality it is the words that speak boldly of your intentions and the actions which speak louder than the words it is making the time when there is none coming through time after time after time year after year after year commitment is the stuff character is made of the power to change the face of things it is the daily triumph of integrity over skepticism
192074,commitment,commitment simply means to be commited to the task in hand
192094,committee,a group of people that forms when the stupidity of one person wont suffice
192095,committee,latin comitas comitatis noun a multi legged creature with no brain
192121,commodity,minority malefemale that has no kids never been married doesnt live with girlfriendboyfriend has more than a ged who can pay hisher owed debts okay creditis over the age of 24 and who is desirable in looks as well as personality
192122,commodity,any good or service offered as a product for sale on the market
192139,common,common aka common sense is an underground mc who gave birth to several classic hip hop albums such as resurrection one day itll all make sense and like water for chocolate
192140,common,he is one of the few rappers you should respect even if you dont listen to him i respect him through his conversations and debates with other men on tv and i dont even listen to his type of music but he appeals alot shows a lot of wisdom never talks about hoes or disrepects woman makes wise conversations and music only song i know is i use to love her his rap name also represent common sense from what i heard he concerns from his surroundings thus the use of common sense in ur li
192143,common,when some one does something real messed up
192251,communicate,to communicate is to express oneself to another so that the recipient agrees acts on the agreement and improves the universe it doesnt mean to talk or to say something and the hearer says yes or no sheheit must respond positively and do something to get us out of the cancerous cycle we are in it is interesting to note that this is the first entry in the urban dictionary for this word if there were any communication the world would not be as it is anyone who has anything to communicat
192261,communication,person a emits verbal tones in the form of sentences while person b utilizes sense of hearing to transmit exact words to brain which in turn re creates the sentence to fit their own agenda and re emits into a new and improved yet rarely accurate statement
192262,communication,something upper management preaches about but refuses to use
192440,company,a girl that will come over to spend time with ya
192542,compete,to give it your all and know you didnt leave anything on the field to play through the pain and never give up
192552,competitive,1 of involving or determined by competition competitive games 2 liking competition or inclined to compete a highly competitive sales representative 3 biochemistry relating to the inhibition of enzyme activity that results from the reversible combination of an enzyme with an alternate compound and prevents normal substrate binding –com·peti·tive·ly adv –com·peti·tive·ness n
192585,complain,to express your feelings about a situation in an annoying manor all the time
192587,complain,verb to indirectly indicate usually verbally that you are either unwilling or unable to find a solution noun an indirection usually verbally that you are either unwilling or unable to find a solution
192630,complete,in mathematical analysis a metric space m is complete provided every cauchy sequence of points in m converges to a point in m
192631,complete,add complete to any adjective to make it more forceful usually in a negative sense
192699,complicated,relationship status thru the eyes of a weary home wrecker
192700,complicated,a relationship status that essentially conveys that its not going to work out the term complicated masks the truth of the situation for the two in the relationship but everyone else knows what complicated means
192776,comply,when ur tongue tied and try to say company and immensely together this is the result d
192858,compromise,a beautiful way to solve the issues and problems peacefully through straight forward conversation
192861,compromise,an agreement between two or more political parties in which one attempts to be reasonable and the other agrees to whine until they get everything they want under the pretense that the other party or parties are not in fact compromising
193002,computer,if youre looking up this word kill yourself
193004,computer,a tool that is supposed to save time but intead wastes time
193005,computer,the thing people use to 1 go on myspace or any other blog related sites 2 download porn 3 illegally download music 4 play games 5 and use to look up the word computer on urbandictionarycom
